,episode,penalty,alpha,gamma,epsilon
13437,13437,0,0.7,0.6,0.01
13438,13438,0,0.7,0.6,0.01
13439,13439,0,0.7,0.6,0.01
13440,13440,1,0.7,0.6,0.01
13441,13441,1,0.7,0.6,0.01
13442,13442,0,0.7,0.6,0.01
13443,13443,1,0.7,0.6,0.01
13444,13444,0,0.7,0.6,0.01
13445,13445,0,0.7,0.6,0.01
13446,13446,0,0.7,0.6,0.01
13447,13447,0,0.7,0.6,0.01
13448,13448,1,0.7,0.6,0.01
13449,13449,1,0.7,0.6,0.01
13450,13450,0,0.7,0.6,0.01
13451,13451,0,0.7,0.6,0.01
13452,13452,0,0.7,0.6,0.01
13453,13453,0,0.7,0.6,0.01
13454,13454,0,0.7,0.6,0.01
13455,13455,0,0.7,0.6,0.01
13456,13456,0,0.7,0.6,0.01
13457,13457,0,0.7,0.6,0.01
13458,13458,0,0.7,0.6,0.01
13459,13459,0,0.7,0.6,0.01
13460,13460,0,0.7,0.6,0.01
13461,13461,0,0.7,0.6,0.01
13462,13462,0,0.7,0.6,0.01
13463,13463,0,0.7,0.6,0.01
13464,13464,0,0.7,0.6,0.01
13465,13465,0,0.7,0.6,0.01
13466,13466,0,0.7,0.6,0.01
13467,13467,1,0.7,0.6,0.01
13468,13468,0,0.7,0.6,0.01
13469,13469,0,0.7,0.6,0.01
13470,13470,0,0.7,0.6,0.01
13471,13471,1,0.7,0.6,0.01
13472,13472,0,0.7,0.6,0.01
13473,13473,0,0.7,0.6,0.01
13474,13474,0,0.7,0.6,0.01
13475,13475,1,0.7,0.6,0.01
13476,13476,0,0.7,0.6,0.01
13477,13477,0,0.7,0.6,0.01
13478,13478,1,0.7,0.6,0.01
13479,13479,0,0.7,0.6,0.01
13480,13480,0,0.7,0.6,0.01
13481,13481,0,0.7,0.6,0.01
13482,13482,0,0.7,0.6,0.01
13483,13483,1,0.7,0.6,0.01
13484,13484,0,0.7,0.6,0.01
13485,13485,0,0.7,0.6,0.01
13486,13486,0,0.7,0.6,0.01
13487,13487,0,0.7,0.6,0.01
13488,13488,0,0.7,0.6,0.01
13489,13489,1,0.7,0.6,0.01
13490,13490,0,0.7,0.6,0.01
13491,13491,0,0.7,0.6,0.01
13492,13492,0,0.7,0.6,0.01
13493,13493,1,0.7,0.6,0.01
13494,13494,0,0.7,0.6,0.01
13495,13495,0,0.7,0.6,0.01
13496,13496,0,0.7,0.6,0.01
13497,13497,0,0.7,0.6,0.01
13498,13498,1,0.7,0.6,0.01
13499,13499,0,0.7,0.6,0.01
13500,13500,0,0.7,0.6,0.01
13501,13501,0,0.7,0.6,0.01
13502,13502,0,0.7,0.6,0.01
13503,13503,1,0.7,0.6,0.01
13504,13504,0,0.7,0.6,0.01
13505,13505,0,0.7,0.6,0.01
13506,13506,0,0.7,0.6,0.01
13507,13507,0,0.7,0.6,0.01
13508,13508,0,0.7,0.6,0.01
13509,13509,0,0.7,0.6,0.01
13510,13510,0,0.7,0.6,0.01
13511,13511,0,0.7,0.6,0.01
13512,13512,0,0.7,0.6,0.01
13513,13513,0,0.7,0.6,0.01
13514,13514,0,0.7,0.6,0.01
13515,13515,0,0.7,0.6,0.01
13516,13516,0,0.7,0.6,0.01
13517,13517,0,0.7,0.6,0.01
13518,13518,0,0.7,0.6,0.01
13519,13519,0,0.7,0.6,0.01
13520,13520,1,0.7,0.6,0.01
13521,13521,0,0.7,0.6,0.01
13522,13522,2,0.7,0.6,0.01
13523,13523,0,0.7,0.6,0.01
13524,13524,0,0.7,0.6,0.01
13525,13525,1,0.7,0.6,0.01
13526,13526,0,0.7,0.6,0.01
13527,13527,0,0.7,0.6,0.01
13528,13528,0,0.7,0.6,0.01
13529,13529,0,0.7,0.6,0.01
13530,13530,2,0.7,0.6,0.01
13531,13531,0,0.7,0.6,0.01
13532,13532,0,0.7,0.6,0.01
13533,13533,0,0.7,0.6,0.01
13534,13534,0,0.7,0.6,0.01
13535,13535,0,0.7,0.6,0.01
13536,13536,0,0.7,0.6,0.01
13537,13537,0,0.7,0.6,0.01
13538,13538,1,0.7,0.6,0.01
13539,13539,0,0.7,0.6,0.01
13540,13540,1,0.7,0.6,0.01
13541,13541,0,0.7,0.6,0.01
13542,13542,1,0.7,0.6,0.01
13543,13543,0,0.7,0.6,0.01
13544,13544,0,0.7,0.6,0.01
13545,13545,0,0.7,0.6,0.01
13546,13546,1,0.7,0.6,0.01
13547,13547,0,0.7,0.6,0.01
13548,13548,0,0.7,0.6,0.01
13549,13549,1,0.7,0.6,0.01
13550,13550,0,0.7,0.6,0.01
13551,13551,0,0.7,0.6,0.01
13552,13552,1,0.7,0.6,0.01
13553,13553,1,0.7,0.6,0.01
13554,13554,0,0.7,0.6,0.01
13555,13555,0,0.7,0.6,0.01
13556,13556,0,0.7,0.6,0.01
13557,13557,0,0.7,0.6,0.01
13558,13558,1,0.7,0.6,0.01
13559,13559,1,0.7,0.6,0.01
13560,13560,0,0.7,0.6,0.01
13561,13561,0,0.7,0.6,0.01
13562,13562,2,0.7,0.6,0.01
13563,13563,0,0.7,0.6,0.01
13564,13564,0,0.7,0.6,0.01
13565,13565,0,0.7,0.6,0.01
13566,13566,0,0.7,0.6,0.01
13567,13567,0,0.7,0.6,0.01
13568,13568,1,0.7,0.6,0.01
13569,13569,0,0.7,0.6,0.01
13570,13570,1,0.7,0.6,0.01
13571,13571,1,0.7,0.6,0.01
13572,13572,0,0.7,0.6,0.01
13573,13573,0,0.7,0.6,0.01
13574,13574,0,0.7,0.6,0.01
13575,13575,1,0.7,0.6,0.01
13576,13576,1,0.7,0.6,0.01
13577,13577,0,0.7,0.6,0.01
13578,13578,0,0.7,0.6,0.01
13579,13579,0,0.7,0.6,0.01
13580,13580,0,0.7,0.6,0.01
13581,13581,0,0.7,0.6,0.01
13582,13582,0,0.7,0.6,0.01
13583,13583,1,0.7,0.6,0.01
13584,13584,0,0.7,0.6,0.01
13585,13585,0,0.7,0.6,0.01
13586,13586,0,0.7,0.6,0.01
13587,13587,0,0.7,0.6,0.01
13588,13588,0,0.7,0.6,0.01
13589,13589,1,0.7,0.6,0.01
13590,13590,0,0.7,0.6,0.01
13591,13591,0,0.7,0.6,0.01
13592,13592,0,0.7,0.6,0.01
13593,13593,0,0.7,0.6,0.01
13594,13594,0,0.7,0.6,0.01
13595,13595,1,0.7,0.6,0.01
13596,13596,0,0.7,0.6,0.01
13597,13597,0,0.7,0.6,0.01
13598,13598,1,0.7,0.6,0.01
13599,13599,1,0.7,0.6,0.01
13600,13600,0,0.7,0.6,0.01
13601,13601,0,0.7,0.6,0.01
13602,13602,0,0.7,0.6,0.01
13603,13603,1,0.7,0.6,0.01
13604,13604,0,0.7,0.6,0.01
13605,13605,1,0.7,0.6,0.01
13606,13606,0,0.7,0.6,0.01
13607,13607,0,0.7,0.6,0.01
13608,13608,0,0.7,0.6,0.01
13609,13609,1,0.7,0.6,0.01
13610,13610,0,0.7,0.6,0.01
13611,13611,0,0.7,0.6,0.01
13612,13612,0,0.7,0.6,0.01
13613,13613,0,0.7,0.6,0.01
13614,13614,0,0.7,0.6,0.01
13615,13615,0,0.7,0.6,0.01
13616,13616,0,0.7,0.6,0.01
13617,13617,0,0.7,0.6,0.01
13618,13618,0,0.7,0.6,0.01
13619,13619,0,0.7,0.6,0.01
13620,13620,0,0.7,0.6,0.01
13621,13621,0,0.7,0.6,0.01
13622,13622,0,0.7,0.6,0.01
13623,13623,0,0.7,0.6,0.01
13624,13624,0,0.7,0.6,0.01
13625,13625,0,0.7,0.6,0.01
13626,13626,0,0.7,0.6,0.01
13627,13627,0,0.7,0.6,0.01
13628,13628,0,0.7,0.6,0.01
13629,13629,0,0.7,0.6,0.01
13630,13630,0,0.7,0.6,0.01
13631,13631,0,0.7,0.6,0.01
13632,13632,1,0.7,0.6,0.01
13633,13633,0,0.7,0.6,0.01
13634,13634,0,0.7,0.6,0.01
13635,13635,0,0.7,0.6,0.01
13636,13636,2,0.7,0.6,0.01
13637,13637,2,0.7,0.6,0.01
13638,13638,0,0.7,0.6,0.01
13639,13639,0,0.7,0.6,0.01
13640,13640,0,0.7,0.6,0.01
13641,13641,0,0.7,0.6,0.01
13642,13642,0,0.7,0.6,0.01
13643,13643,0,0.7,0.6,0.01
13644,13644,0,0.7,0.6,0.01
13645,13645,0,0.7,0.6,0.01
13646,13646,0,0.7,0.6,0.01
13647,13647,0,0.7,0.6,0.01
13648,13648,0,0.7,0.6,0.01
13649,13649,1,0.7,0.6,0.01
13650,13650,0,0.7,0.6,0.01
13651,13651,1,0.7,0.6,0.01
13652,13652,0,0.7,0.6,0.01
13653,13653,0,0.7,0.6,0.01
13654,13654,0,0.7,0.6,0.01
13655,13655,2,0.7,0.6,0.01
13656,13656,0,0.7,0.6,0.01
13657,13657,0,0.7,0.6,0.01
13658,13658,0,0.7,0.6,0.01
13659,13659,0,0.7,0.6,0.01
13660,13660,0,0.7,0.6,0.01
13661,13661,0,0.7,0.6,0.01
13662,13662,1,0.7,0.6,0.01
13663,13663,0,0.7,0.6,0.01
13664,13664,1,0.7,0.6,0.01
13665,13665,0,0.7,0.6,0.01
13666,13666,0,0.7,0.6,0.01
13667,13667,0,0.7,0.6,0.01
13668,13668,0,0.7,0.6,0.01
13669,13669,1,0.7,0.6,0.01
13670,13670,1,0.7,0.6,0.01
13671,13671,0,0.7,0.6,0.01
13672,13672,1,0.7,0.6,0.01
13673,13673,0,0.7,0.6,0.01
13674,13674,0,0.7,0.6,0.01
13675,13675,0,0.7,0.6,0.01
13676,13676,1,0.7,0.6,0.01
13677,13677,0,0.7,0.6,0.01
13678,13678,0,0.7,0.6,0.01
13679,13679,0,0.7,0.6,0.01
13680,13680,0,0.7,0.6,0.01
13681,13681,0,0.7,0.6,0.01
13682,13682,0,0.7,0.6,0.01
13683,13683,0,0.7,0.6,0.01
13684,13684,1,0.7,0.6,0.01
13685,13685,0,0.7,0.6,0.01
13686,13686,0,0.7,0.6,0.01
13687,13687,1,0.7,0.6,0.01
13688,13688,0,0.7,0.6,0.01
13689,13689,1,0.7,0.6,0.01
13690,13690,0,0.7,0.6,0.01
13691,13691,1,0.7,0.6,0.01
13692,13692,0,0.7,0.6,0.01
13693,13693,1,0.7,0.6,0.01
13694,13694,1,0.7,0.6,0.01
13695,13695,0,0.7,0.6,0.01
13696,13696,1,0.7,0.6,0.01
13697,13697,0,0.7,0.6,0.01
13698,13698,1,0.7,0.6,0.01
13699,13699,0,0.7,0.6,0.01
13700,13700,0,0.7,0.6,0.01
13701,13701,0,0.7,0.6,0.01
13702,13702,0,0.7,0.6,0.01
13703,13703,0,0.7,0.6,0.01
13704,13704,0,0.7,0.6,0.01
13705,13705,0,0.7,0.6,0.01
13706,13706,1,0.7,0.6,0.01
13707,13707,0,0.7,0.6,0.01
13708,13708,1,0.7,0.6,0.01
13709,13709,0,0.7,0.6,0.01
13710,13710,0,0.7,0.6,0.01
13711,13711,0,0.7,0.6,0.01
13712,13712,1,0.7,0.6,0.01
13713,13713,0,0.7,0.6,0.01
13714,13714,0,0.7,0.6,0.01
13715,13715,0,0.7,0.6,0.01
13716,13716,0,0.7,0.6,0.01
13717,13717,0,0.7,0.6,0.01
13718,13718,0,0.7,0.6,0.01
13719,13719,0,0.7,0.6,0.01
13720,13720,0,0.7,0.6,0.01
13721,13721,0,0.7,0.6,0.01
13722,13722,0,0.7,0.6,0.01
13723,13723,0,0.7,0.6,0.01
13724,13724,1,0.7,0.6,0.01
13725,13725,0,0.7,0.6,0.01
13726,13726,0,0.7,0.6,0.01
13727,13727,1,0.7,0.6,0.01
13728,13728,0,0.7,0.6,0.01
13729,13729,0,0.7,0.6,0.01
13730,13730,0,0.7,0.6,0.01
13731,13731,0,0.7,0.6,0.01
13732,13732,1,0.7,0.6,0.01
13733,13733,0,0.7,0.6,0.01
13734,13734,1,0.7,0.6,0.01
13735,13735,0,0.7,0.6,0.01
13736,13736,0,0.7,0.6,0.01
13737,13737,0,0.7,0.6,0.01
13738,13738,0,0.7,0.6,0.01
13739,13739,0,0.7,0.6,0.01
13740,13740,0,0.7,0.6,0.01
13741,13741,0,0.7,0.6,0.01
13742,13742,0,0.7,0.6,0.01
13743,13743,0,0.7,0.6,0.01
13744,13744,0,0.7,0.6,0.01
13745,13745,0,0.7,0.6,0.01
13746,13746,0,0.7,0.6,0.01
13747,13747,0,0.7,0.6,0.01
13748,13748,0,0.7,0.6,0.01
13749,13749,0,0.7,0.6,0.01
13750,13750,0,0.7,0.6,0.01
13751,13751,0,0.7,0.6,0.01
13752,13752,0,0.7,0.6,0.01
13753,13753,0,0.7,0.6,0.01
13754,13754,0,0.7,0.6,0.01
13755,13755,0,0.7,0.6,0.01
13756,13756,0,0.7,0.6,0.01
13757,13757,1,0.7,0.6,0.01
13758,13758,1,0.7,0.6,0.01
13759,13759,0,0.7,0.6,0.01
13760,13760,1,0.7,0.6,0.01
13761,13761,0,0.7,0.6,0.01
13762,13762,0,0.7,0.6,0.01
13763,13763,0,0.7,0.6,0.01
13764,13764,2,0.7,0.6,0.01
13765,13765,0,0.7,0.6,0.01
13766,13766,0,0.7,0.6,0.01
13767,13767,0,0.7,0.6,0.01
13768,13768,0,0.7,0.6,0.01
13769,13769,0,0.7,0.6,0.01
13770,13770,0,0.7,0.6,0.01
13771,13771,0,0.7,0.6,0.01
13772,13772,1,0.7,0.6,0.01
13773,13773,0,0.7,0.6,0.01
13774,13774,1,0.7,0.6,0.01
13775,13775,0,0.7,0.6,0.01
13776,13776,0,0.7,0.6,0.01
13777,13777,0,0.7,0.6,0.01
13778,13778,0,0.7,0.6,0.01
13779,13779,0,0.7,0.6,0.01
13780,13780,0,0.7,0.6,0.01
13781,13781,0,0.7,0.6,0.01
13782,13782,0,0.7,0.6,0.01
13783,13783,2,0.7,0.6,0.01
13784,13784,0,0.7,0.6,0.01
13785,13785,0,0.7,0.6,0.01
13786,13786,0,0.7,0.6,0.01
13787,13787,0,0.7,0.6,0.01
13788,13788,0,0.7,0.6,0.01
13789,13789,0,0.7,0.6,0.01
13790,13790,0,0.7,0.6,0.01
13791,13791,0,0.7,0.6,0.01
13792,13792,0,0.7,0.6,0.01
13793,13793,0,0.7,0.6,0.01
13794,13794,0,0.7,0.6,0.01
13795,13795,0,0.7,0.6,0.01
13796,13796,0,0.7,0.6,0.01
13797,13797,0,0.7,0.6,0.01
13798,13798,0,0.7,0.6,0.01
13799,13799,0,0.7,0.6,0.01
13800,13800,0,0.7,0.6,0.01
13801,13801,0,0.7,0.6,0.01
13802,13802,1,0.7,0.6,0.01
13803,13803,0,0.7,0.6,0.01
13804,13804,0,0.7,0.6,0.01
13805,13805,0,0.7,0.6,0.01
13806,13806,0,0.7,0.6,0.01
13807,13807,1,0.7,0.6,0.01
13808,13808,0,0.7,0.6,0.01
13809,13809,0,0.7,0.6,0.01
13810,13810,0,0.7,0.6,0.01
13811,13811,0,0.7,0.6,0.01
13812,13812,0,0.7,0.6,0.01
13813,13813,0,0.7,0.6,0.01
13814,13814,0,0.7,0.6,0.01
13815,13815,0,0.7,0.6,0.01
13816,13816,0,0.7,0.6,0.01
13817,13817,0,0.7,0.6,0.01
13818,13818,0,0.7,0.6,0.01
13819,13819,1,0.7,0.6,0.01
13820,13820,0,0.7,0.6,0.01
13821,13821,0,0.7,0.6,0.01
13822,13822,0,0.7,0.6,0.01
13823,13823,0,0.7,0.6,0.01
13824,13824,0,0.7,0.6,0.01
13825,13825,0,0.7,0.6,0.01
13826,13826,0,0.7,0.6,0.01
13827,13827,0,0.7,0.6,0.01
13828,13828,0,0.7,0.6,0.01
13829,13829,0,0.7,0.6,0.01
13830,13830,0,0.7,0.6,0.01
13831,13831,0,0.7,0.6,0.01
13832,13832,0,0.7,0.6,0.01
13833,13833,0,0.7,0.6,0.01
13834,13834,0,0.7,0.6,0.01
13835,13835,0,0.7,0.6,0.01
13836,13836,0,0.7,0.6,0.01
13837,13837,0,0.7,0.6,0.01
13838,13838,0,0.7,0.6,0.01
13839,13839,0,0.7,0.6,0.01
13840,13840,0,0.7,0.6,0.01
13841,13841,0,0.7,0.6,0.01
13842,13842,1,0.7,0.6,0.01
13843,13843,0,0.7,0.6,0.01
13844,13844,0,0.7,0.6,0.01
13845,13845,0,0.7,0.6,0.01
13846,13846,0,0.7,0.6,0.01
13847,13847,0,0.7,0.6,0.01
13848,13848,0,0.7,0.6,0.01
13849,13849,0,0.7,0.6,0.01
13850,13850,0,0.7,0.6,0.01
13851,13851,0,0.7,0.6,0.01
13852,13852,0,0.7,0.6,0.01
13853,13853,0,0.7,0.6,0.01
13854,13854,0,0.7,0.6,0.01
13855,13855,0,0.7,0.6,0.01
13856,13856,1,0.7,0.6,0.01
13857,13857,0,0.7,0.6,0.01
13858,13858,0,0.7,0.6,0.01
13859,13859,0,0.7,0.6,0.01
13860,13860,0,0.7,0.6,0.01
13861,13861,0,0.7,0.6,0.01
13862,13862,0,0.7,0.6,0.01
13863,13863,0,0.7,0.6,0.01
13864,13864,0,0.7,0.6,0.01
13865,13865,0,0.7,0.6,0.01
13866,13866,1,0.7,0.6,0.01
13867,13867,0,0.7,0.6,0.01
13868,13868,0,0.7,0.6,0.01
13869,13869,0,0.7,0.6,0.01
13870,13870,0,0.7,0.6,0.01
13871,13871,0,0.7,0.6,0.01
13872,13872,0,0.7,0.6,0.01
13873,13873,0,0.7,0.6,0.01
13874,13874,1,0.7,0.6,0.01
13875,13875,1,0.7,0.6,0.01
13876,13876,0,0.7,0.6,0.01
13877,13877,0,0.7,0.6,0.01
13878,13878,0,0.7,0.6,0.01
13879,13879,1,0.7,0.6,0.01
13880,13880,0,0.7,0.6,0.01
13881,13881,0,0.7,0.6,0.01
13882,13882,0,0.7,0.6,0.01
13883,13883,0,0.7,0.6,0.01
13884,13884,0,0.7,0.6,0.01
13885,13885,0,0.7,0.6,0.01
13886,13886,0,0.7,0.6,0.01
13887,13887,0,0.7,0.6,0.01
13888,13888,0,0.7,0.6,0.01
13889,13889,1,0.7,0.6,0.01
13890,13890,0,0.7,0.6,0.01
13891,13891,0,0.7,0.6,0.01
13892,13892,0,0.7,0.6,0.01
13893,13893,0,0.7,0.6,0.01
13894,13894,0,0.7,0.6,0.01
13895,13895,0,0.7,0.6,0.01
13896,13896,0,0.7,0.6,0.01
13897,13897,0,0.7,0.6,0.01
13898,13898,0,0.7,0.6,0.01
13899,13899,0,0.7,0.6,0.01
13900,13900,1,0.7,0.6,0.01
13901,13901,0,0.7,0.6,0.01
13902,13902,0,0.7,0.6,0.01
13903,13903,0,0.7,0.6,0.01
13904,13904,0,0.7,0.6,0.01
13905,13905,0,0.7,0.6,0.01
13906,13906,0,0.7,0.6,0.01
13907,13907,1,0.7,0.6,0.01
13908,13908,0,0.7,0.6,0.01
13909,13909,0,0.7,0.6,0.01
13910,13910,0,0.7,0.6,0.01
13911,13911,0,0.7,0.6,0.01
13912,13912,0,0.7,0.6,0.01
13913,13913,0,0.7,0.6,0.01
13914,13914,1,0.7,0.6,0.01
13915,13915,0,0.7,0.6,0.01
13916,13916,0,0.7,0.6,0.01
13917,13917,0,0.7,0.6,0.01
13918,13918,2,0.7,0.6,0.01
13919,13919,0,0.7,0.6,0.01
13920,13920,0,0.7,0.6,0.01
13921,13921,0,0.7,0.6,0.01
13922,13922,0,0.7,0.6,0.01
13923,13923,0,0.7,0.6,0.01
13924,13924,1,0.7,0.6,0.01
13925,13925,0,0.7,0.6,0.01
13926,13926,0,0.7,0.6,0.01
13927,13927,1,0.7,0.6,0.01
13928,13928,0,0.7,0.6,0.01
13929,13929,0,0.7,0.6,0.01
13930,13930,0,0.7,0.6,0.01
13931,13931,0,0.7,0.6,0.01
13932,13932,1,0.7,0.6,0.01
13933,13933,0,0.7,0.6,0.01
13934,13934,0,0.7,0.6,0.01
13935,13935,0,0.7,0.6,0.01
13936,13936,0,0.7,0.6,0.01
13937,13937,0,0.7,0.6,0.01
13938,13938,1,0.7,0.6,0.01
13939,13939,0,0.7,0.6,0.01
13940,13940,2,0.7,0.6,0.01
13941,13941,0,0.7,0.6,0.01
13942,13942,0,0.7,0.6,0.01
13943,13943,0,0.7,0.6,0.01
13944,13944,0,0.7,0.6,0.01
13945,13945,0,0.7,0.6,0.01
13946,13946,0,0.7,0.6,0.01
13947,13947,0,0.7,0.6,0.01
13948,13948,1,0.7,0.6,0.01
13949,13949,0,0.7,0.6,0.01
13950,13950,0,0.7,0.6,0.01
13951,13951,0,0.7,0.6,0.01
13952,13952,0,0.7,0.6,0.01
13953,13953,0,0.7,0.6,0.01
13954,13954,0,0.7,0.6,0.01
13955,13955,0,0.7,0.6,0.01
13956,13956,0,0.7,0.6,0.01
13957,13957,0,0.7,0.6,0.01
13958,13958,0,0.7,0.6,0.01
13959,13959,0,0.7,0.6,0.01
13960,13960,0,0.7,0.6,0.01
13961,13961,0,0.7,0.6,0.01
13962,13962,0,0.7,0.6,0.01
13963,13963,0,0.7,0.6,0.01
13964,13964,0,0.7,0.6,0.01
13965,13965,0,0.7,0.6,0.01
13966,13966,0,0.7,0.6,0.01
13967,13967,0,0.7,0.6,0.01
13968,13968,0,0.7,0.6,0.01
13969,13969,1,0.7,0.6,0.01
13970,13970,0,0.7,0.6,0.01
13971,13971,0,0.7,0.6,0.01
13972,13972,0,0.7,0.6,0.01
13973,13973,0,0.7,0.6,0.01
13974,13974,0,0.7,0.6,0.01
13975,13975,0,0.7,0.6,0.01
13976,13976,0,0.7,0.6,0.01
13977,13977,0,0.7,0.6,0.01
13978,13978,2,0.7,0.6,0.01
13979,13979,0,0.7,0.6,0.01
13980,13980,0,0.7,0.6,0.01
13981,13981,0,0.7,0.6,0.01
13982,13982,0,0.7,0.6,0.01
13983,13983,0,0.7,0.6,0.01
13984,13984,0,0.7,0.6,0.01
13985,13985,0,0.7,0.6,0.01
13986,13986,0,0.7,0.6,0.01
13987,13987,0,0.7,0.6,0.01
13988,13988,0,0.7,0.6,0.01
13989,13989,0,0.7,0.6,0.01
13990,13990,0,0.7,0.6,0.01
13991,13991,1,0.7,0.6,0.01
13992,13992,0,0.7,0.6,0.01
13993,13993,0,0.7,0.6,0.01
13994,13994,0,0.7,0.6,0.01
13995,13995,0,0.7,0.6,0.01
13996,13996,2,0.7,0.6,0.01
13997,13997,1,0.7,0.6,0.01
13998,13998,0,0.7,0.6,0.01
13999,13999,1,0.7,0.6,0.01
14000,14000,1,0.7,0.6,0.01
14001,14001,0,0.7,0.6,0.01
14002,14002,0,0.7,0.6,0.01
14003,14003,1,0.7,0.6,0.01
14004,14004,0,0.7,0.6,0.01
14005,14005,0,0.7,0.6,0.01
14006,14006,0,0.7,0.6,0.01
14007,14007,0,0.7,0.6,0.01
14008,14008,0,0.7,0.6,0.01
14009,14009,0,0.7,0.6,0.01
14010,14010,1,0.7,0.6,0.01
14011,14011,1,0.7,0.6,0.01
14012,14012,0,0.7,0.6,0.01
14013,14013,0,0.7,0.6,0.01
14014,14014,0,0.7,0.6,0.01
14015,14015,0,0.7,0.6,0.01
14016,14016,0,0.7,0.6,0.01
14017,14017,0,0.7,0.6,0.01
14018,14018,0,0.7,0.6,0.01
14019,14019,0,0.7,0.6,0.01
14020,14020,0,0.7,0.6,0.01
14021,14021,0,0.7,0.6,0.01
14022,14022,0,0.7,0.6,0.01
14023,14023,0,0.7,0.6,0.01
14024,14024,1,0.7,0.6,0.01
14025,14025,0,0.7,0.6,0.01
14026,14026,0,0.7,0.6,0.01
14027,14027,1,0.7,0.6,0.01
14028,14028,1,0.7,0.6,0.01
14029,14029,0,0.7,0.6,0.01
14030,14030,1,0.7,0.6,0.01
14031,14031,1,0.7,0.6,0.01
14032,14032,0,0.7,0.6,0.01
14033,14033,0,0.7,0.6,0.01
14034,14034,1,0.7,0.6,0.01
14035,14035,0,0.7,0.6,0.01
14036,14036,0,0.7,0.6,0.01
14037,14037,0,0.7,0.6,0.01
14038,14038,0,0.7,0.6,0.01
14039,14039,0,0.7,0.6,0.01
14040,14040,0,0.7,0.6,0.01
14041,14041,0,0.7,0.6,0.01
14042,14042,0,0.7,0.6,0.01
14043,14043,0,0.7,0.6,0.01
14044,14044,0,0.7,0.6,0.01
14045,14045,0,0.7,0.6,0.01
14046,14046,0,0.7,0.6,0.01
14047,14047,0,0.7,0.6,0.01
14048,14048,0,0.7,0.6,0.01
14049,14049,0,0.7,0.6,0.01
14050,14050,1,0.7,0.6,0.01
14051,14051,1,0.7,0.6,0.01
14052,14052,1,0.7,0.6,0.01
14053,14053,0,0.7,0.6,0.01
14054,14054,0,0.7,0.6,0.01
14055,14055,2,0.7,0.6,0.01
14056,14056,0,0.7,0.6,0.01
14057,14057,1,0.7,0.6,0.01
14058,14058,0,0.7,0.6,0.01
14059,14059,0,0.7,0.6,0.01
14060,14060,0,0.7,0.6,0.01
14061,14061,0,0.7,0.6,0.01
14062,14062,0,0.7,0.6,0.01
14063,14063,0,0.7,0.6,0.01
14064,14064,0,0.7,0.6,0.01
14065,14065,1,0.7,0.6,0.01
14066,14066,0,0.7,0.6,0.01
14067,14067,0,0.7,0.6,0.01
14068,14068,2,0.7,0.6,0.01
14069,14069,0,0.7,0.6,0.01
14070,14070,0,0.7,0.6,0.01
14071,14071,0,0.7,0.6,0.01
14072,14072,0,0.7,0.6,0.01
14073,14073,0,0.7,0.6,0.01
14074,14074,1,0.7,0.6,0.01
14075,14075,0,0.7,0.6,0.01
14076,14076,0,0.7,0.6,0.01
14077,14077,0,0.7,0.6,0.01
14078,14078,1,0.7,0.6,0.01
14079,14079,0,0.7,0.6,0.01
14080,14080,0,0.7,0.6,0.01
14081,14081,0,0.7,0.6,0.01
14082,14082,0,0.7,0.6,0.01
14083,14083,0,0.7,0.6,0.01
14084,14084,0,0.7,0.6,0.01
14085,14085,0,0.7,0.6,0.01
14086,14086,0,0.7,0.6,0.01
14087,14087,0,0.7,0.6,0.01
14088,14088,0,0.7,0.6,0.01
14089,14089,0,0.7,0.6,0.01
14090,14090,0,0.7,0.6,0.01
14091,14091,0,0.7,0.6,0.01
14092,14092,0,0.7,0.6,0.01
14093,14093,0,0.7,0.6,0.01
14094,14094,0,0.7,0.6,0.01
14095,14095,0,0.7,0.6,0.01
14096,14096,0,0.7,0.6,0.01
14097,14097,0,0.7,0.6,0.01
14098,14098,0,0.7,0.6,0.01
14099,14099,1,0.7,0.6,0.01
14100,14100,0,0.7,0.6,0.01
14101,14101,0,0.7,0.6,0.01
14102,14102,0,0.7,0.6,0.01
14103,14103,0,0.7,0.6,0.01
14104,14104,0,0.7,0.6,0.01
14105,14105,0,0.7,0.6,0.01
14106,14106,0,0.7,0.6,0.01
14107,14107,0,0.7,0.6,0.01
14108,14108,1,0.7,0.6,0.01
14109,14109,0,0.7,0.6,0.01
14110,14110,0,0.7,0.6,0.01
14111,14111,0,0.7,0.6,0.01
14112,14112,0,0.7,0.6,0.01
14113,14113,0,0.7,0.6,0.01
14114,14114,0,0.7,0.6,0.01
14115,14115,0,0.7,0.6,0.01
14116,14116,0,0.7,0.6,0.01
14117,14117,0,0.7,0.6,0.01
14118,14118,0,0.7,0.6,0.01
14119,14119,0,0.7,0.6,0.01
14120,14120,0,0.7,0.6,0.01
14121,14121,0,0.7,0.6,0.01
14122,14122,0,0.7,0.6,0.01
14123,14123,0,0.7,0.6,0.01
14124,14124,1,0.7,0.6,0.01
14125,14125,0,0.7,0.6,0.01
14126,14126,0,0.7,0.6,0.01
14127,14127,0,0.7,0.6,0.01
14128,14128,0,0.7,0.6,0.01
14129,14129,0,0.7,0.6,0.01
14130,14130,0,0.7,0.6,0.01
14131,14131,0,0.7,0.6,0.01
14132,14132,0,0.7,0.6,0.01
14133,14133,0,0.7,0.6,0.01
14134,14134,0,0.7,0.6,0.01
