,State,Action,Reward,Error,Time,Value,Alpha,Episilon,Max V,Value,Policy
125,1,1,1.0,0.04140089381788299,4.72702693939209,[1.29632185 1.79408162 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.29632185 1.79408162 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
126,0,0,0.0,0.031835160928809024,4.727092027664185,[1.32815701 1.79408162 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.32815701 1.79408162 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
127,1,1,1.0,0.04012596891968748,4.7271568775177,[1.32815701 1.83420759 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.32815701 1.83420759 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
128,0,1,0.0,0.07899073576325628,4.727238178253174,[1.32815701 1.83420759 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.32815701 1.83420759 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
129,0,0,0.0,0.0322629820387,4.7273032665252686,[1.36041999 1.83420759 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.36041999 1.83420759 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
130,1,1,1.0,0.039017040411201735,4.727365016937256,[1.36041999 1.87322463 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.36041999 1.87322463 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
131,0,0,0.0,0.03254821747183816,4.7274510860443115,[1.39296821 1.87322463 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.39296821 1.87322463 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
132,1,1,1.0,0.03804467594254695,4.72751522064209,[1.39296821 1.9112693  0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.39296821 1.9112693  0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
133,0,0,0.0,0.03271741655948359,4.727579116821289,[1.42568562 1.9112693  0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.42568562 1.9112693  0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
134,1,1,1.0,0.037184775838645816,4.727642059326172,[1.42568562 1.94845408 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.42568562 1.94845408 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
135,0,0,0.0,0.03279230472901336,4.727705001831055,[1.45847793 1.94845408 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.45847793 1.94845408 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
136,1,1,1.0,0.03641760568039243,4.727772235870361,[1.45847793 1.98487168 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.45847793 1.98487168 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
137,0,1,0.0,0.0828205450588438,4.727859020233154,[1.45847793 1.98487168 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.45847793 1.98487168 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
138,0,0,0.0,0.032790658767347346,4.727943181991577,[1.49126859 1.98487168 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.49126859 1.98487168 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
139,1,1,1.0,0.03572700440141443,4.728007078170776,[1.49126859 2.02059869 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.49126859 2.02059869 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
140,0,0,0.0,0.03272702328673991,4.728071928024292,[1.52399561 2.02059869 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.52399561 2.02059869 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
141,1,1,1.0,0.03509973605707955,4.7281341552734375,[1.52399561 2.05569842 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.52399561 2.05569842 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
142,0,0,0.0,0.0326132972032031,4.728224039077759,[1.55660891 2.05569842 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.55660891 2.05569842 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
143,1,1,1.0,0.03452495919965992,4.728305101394653,[1.55660891 2.09022338 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.55660891 2.09022338 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
144,0,0,0.0,0.03245921381085217,4.728374004364014,[1.58906812 2.09022338 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.58906812 2.09022338 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
145,1,1,1.0,0.03399379252267059,4.7284369468688965,[1.58906812 2.12421718 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.58906812 2.12421718 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
146,0,0,0.0,0.03227273375680733,4.728499889373779,[1.62134085 2.12421718 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.62134085 2.12421718 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
147,1,1,1.0,0.033498959308516166,4.728561162948608,[1.62134085 2.15771614 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.62134085 2.15771614 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
148,0,0,0.0,0.03206036671889301,4.728624105453491,[1.65340122 2.15771614 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.65340122 2.15771614 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
149,1,1,1.0,0.033034496382364956,4.728686094284058,[1.65340122 2.19075063 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.65340122 2.19075063 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
150,0,1,0.0,0.09208158697190529,4.728765964508057,[1.65340122 2.19075063 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.65340122 2.19075063 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
151,0,0,0.0,0.03182743472141654,4.728831052780151,[1.68522866 2.19075063 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.68522866 2.19075063 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
152,1,0,0.0,0.05071377818587041,4.728912115097046,[1.68522866 2.19075063 0.74367898 0.1393236  4.18646983],0.1,,4.186469829651343,[1.68522866 2.19075063 0.74367898 0.1393236  4.18646983],[0 1 1 0 0]
153,2,1,1.0,0.1773026805747416,4.728981018066406,[1.68522866 2.19075063 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.68522866 2.19075063 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
154,0,0,0.0,0.028644691249274892,4.729046106338501,[1.71387335 2.19075063 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.71387335 2.19075063 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
155,1,1,1.0,0.035173538081490686,4.729107856750488,[1.71387335 2.22592417 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.71387335 2.22592417 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
156,0,0,0.0,0.017138733474900514,4.729189157485962,[1.69673461 2.22592417 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.69673461 2.22592417 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
157,0,0,0.0,0.030659713899171638,4.729259014129639,[1.72739433 2.22592417 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.72739433 2.22592417 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
158,1,1,1.0,0.032873072511526005,4.729328155517578,[1.72739433 2.25879724 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.72739433 2.25879724 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
159,0,0,0.0,0.03055231903529181,4.729393243789673,[1.75794665 2.25879724 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.75794665 2.25879724 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
160,1,1,1.0,0.032335473973549654,4.72945499420166,[1.75794665 2.29113272 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.75794665 2.29113272 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
161,0,0,0.0,0.030407279789382093,4.729537010192871,[1.78835393 2.29113272 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.78835393 2.29113272 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
162,1,1,1.0,0.03183858175723913,4.729617118835449,[1.78835393 2.3229713  0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.78835393 2.3229713  0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
163,0,0,0.0,0.03023202416859543,4.7296812534332275,[1.81858595 2.3229713  0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.81858595 2.3229713  0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
164,1,1,1.0,0.03137560575668879,4.72974419593811,[1.81858595 2.3543469  0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.81858595 2.3543469  0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
165,0,0,0.0,0.03003262626983787,4.729807138442993,[1.84861858 2.3543469  0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.84861858 2.3543469  0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
166,1,1,1.0,0.03094098154530527,4.72986912727356,[1.84861858 2.38528789 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.84861858 2.38528789 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
167,0,0,0.0,0.02981405198193159,4.730026006698608,[1.87843263 2.38528789 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.87843263 2.38528789 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
168,1,1,1.0,0.030530148069148624,4.730118036270142,[1.87843263 2.41581803 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.87843263 2.41581803 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
169,0,0,0.0,0.02958036010996177,4.73017692565918,[1.90801299 2.41581803 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.90801299 2.41581803 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
170,1,1,1.0,0.03013936567213027,4.73023796081543,[1.90801299 2.4459574  0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.90801299 2.4459574  0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
171,0,0,0.0,0.029334867009457356,4.730319023132324,[1.93734786 2.4459574  0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.93734786 2.4459574  0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
172,1,1,1.0,0.02976556713576839,4.730385065078735,[1.93734786 2.47572297 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.93734786 2.47572297 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
173,0,0,0.0,0.029080281350730777,4.730438232421875,[1.96642814 2.47572297 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.96642814 2.47572297 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
174,1,1,1.0,0.02940623574375736,4.730499029159546,[1.96642814 2.5051292  0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.96642814 2.5051292  0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
175,0,0,0.0,0.028818814432595843,4.730570077896118,[1.99524695 2.5051292  0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.99524695 2.5051292  0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
176,1,1,1.0,0.029059305468315255,4.7306201457977295,[1.99524695 2.53418851 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[1.99524695 2.53418851 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
177,0,0,0.0,0.028552270481484655,4.730669975280762,[2.02379922 2.53418851 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[2.02379922 2.53418851 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
178,1,1,1.0,0.028723079264817344,4.730717897415161,[2.02379922 2.56291159 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[2.02379922 2.56291159 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
179,0,0,0.0,0.028282120567169767,4.730772018432617,[2.05208134 2.56291159 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[2.05208134 2.56291159 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
180,1,1,1.0,0.02839616218938086,4.7308220863342285,[2.05208134 2.59130775 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[2.05208134 2.59130775 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
181,0,0,0.0,0.02052081343110761,4.730870008468628,[2.03156053 2.59130775 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[2.03156053 2.59130775 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
182,0,1,0.0,0.1169077660091412,4.730938196182251,[2.03156053 2.59130775 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[2.03156053 2.59130775 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
183,0,0,0.0,0.030061644450607796,4.730997085571289,[2.06162217 2.59130775 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[2.06162217 2.59130775 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
184,1,0,0.0,0.06159964161901012,4.731068134307861,[2.06162217 2.59130775 0.92098167 0.1393236  4.18646983],0.1,,4.186469829651343,[2.06162217 2.59130775 0.92098167 0.1393236  4.18646983],[0 1 1 0 0]
185,2,1,1.0,0.19344782912732109,4.731117010116577,[2.06162217 2.59130775 1.11442949 0.1393236  4.18646983],0.1,,4.186469829651343,[2.06162217 2.59130775 1.11442949 0.1393236  4.18646983],[0 1 1 0 0]
186,0,0,0.0,0.027055480005547007,4.7311851978302,[2.08867765 2.59130775 1.11442949 0.1393236  4.18646983],0.1,,4.186469829651343,[2.08867765 2.59130775 1.11442949 0.1393236  4.18646983],[0 1 1 0 0]
187,1,1,1.0,0.028850213962697026,4.73125696182251,[2.08867765 2.62015796 1.11442949 0.1393236  4.18646983],0.1,,4.186469829651343,[2.08867765 2.62015796 1.11442949 0.1393236  4.18646983],[0 1 1 0 0]
188,0,0,0.0,0.026946451261635043,4.731310129165649,[2.11562411 2.62015796 1.11442949 0.1393236  4.18646983],0.1,,4.186469829651343,[2.11562411 2.62015796 1.11442949 0.1393236  4.18646983],[0 1 1 0 0]
189,1,1,1.0,0.028390373179974483,4.7313621044158936,[2.11562411 2.64854834 1.11442949 0.1393236  4.18646983],0.1,,4.186469829651343,[2.11562411 2.64854834 1.11442949 0.1393236  4.18646983],[0 1 1 0 0]
190,0,0,0.0,0.026806939721669254,4.731410980224609,[2.14243105 2.64854834 1.11442949 0.1393236  4.18646983],0.1,,4.186469829651343,[2.14243105 2.64854834 1.11442949 0.1393236  4.18646983],[0 1 1 0 0]
191,1,1,1.0,0.027963960436927282,4.731459140777588,[2.14243105 2.6765123  1.11442949 0.1393236  4.18646983],0.1,,4.186469829651343,[2.14243105 2.6765123  1.11442949 0.1393236  4.18646983],[0 1 1 0 0]
192,0,0,0.0,0.02664300218882585,4.731506824493408,[2.16907405 2.6765123  1.11442949 0.1393236  4.18646983],0.1,,4.186469829651343,[2.16907405 2.6765123  1.11442949 0.1393236  4.18646983],[0 1 1 0 0]
193,1,1,1.0,0.027565434590228845,4.73155403137207,[2.16907405 2.70407773 1.11442949 0.1393236  4.18646983],0.1,,4.186469829651343,[2.16907405 2.70407773 1.11442949 0.1393236  4.18646983],[0 1 1 0 0]
194,0,0,0.0,0.026459591083063838,4.731602191925049,[2.19553364 2.70407773 1.11442949 0.1393236  4.18646983],0.1,,4.186469829651343,[2.19553364 2.70407773 1.11442949 0.1393236  4.18646983],[0 1 1 0 0]
195,1,1,1.0,0.027190254328681718,4.731648921966553,[2.19553364 2.73126799 1.11442949 0.1393236  4.18646983],0.1,,4.186469829651343,[2.19553364 2.73126799 1.11442949 0.1393236  4.18646983],[0 1 1 0 0]
196,0,0,0.0,0.02626075486433881,4.731702089309692,[2.22179439 2.73126799 1.11442949 0.1393236  4.18646983],0.1,,4.186469829651343,[2.22179439 2.73126799 1.11442949 0.1393236  4.18646983],[0 1 1 0 0]
197,1,1,1.0,0.026834696833604,4.731749057769775,[2.22179439 2.75810268 1.11442949 0.1393236  4.18646983],0.1,,4.186469829651343,[2.22179439 2.75810268 1.11442949 0.1393236  4.18646983],[0 1 1 0 0]
198,0,0,0.0,0.02604980209292931,4.731796979904175,[2.2478442  2.75810268 1.11442949 0.1393236  4.18646983],0.1,,4.186469829651343,[2.2478442  2.75810268 1.11442949 0.1393236  4.18646983],[0 1 1 0 0]
199,4,0,4.0,0.3581353017034866,4.731910228729248,[2.2478442  2.75810268 1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.2478442  2.75810268 1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
200,4,1,2.0,0.3384905617258298,4.732011079788208,[2.2478442  2.75810268 1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.2478442  2.75810268 1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
201,0,0,0.0,0.02344482188363637,4.73208212852478,[2.27128902 2.75810268 1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.27128902 2.75810268 1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
202,1,1,1.0,0.028605743308134503,4.732133150100708,[2.27128902 2.78670843 1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.27128902 2.78670843 1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
203,0,0,0.0,0.023674856593004813,4.732187032699585,[2.29496387 2.78670843 1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.29496387 2.78670843 1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
204,1,1,1.0,0.027875906070691504,4.732237100601196,[2.29496387 2.81458433 1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.29496387 2.81458433 1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
205,0,0,0.0,0.023816202480066596,4.732285976409912,[2.31878008 2.81458433 1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.31878008 2.81458433 1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
206,1,1,1.0,0.027231773686828345,4.732334136962891,[2.31878008 2.84181611 1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.31878008 2.84181611 1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
207,0,0,0.0,0.023885441863874493,4.732381820678711,[2.34266552 2.84181611 1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.34266552 2.84181611 1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
208,1,1,1.0,0.0266582860858942,4.732429027557373,[2.34266552 2.86847439 1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.34266552 2.86847439 1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
209,0,0,0.0,0.023896143425217578,4.732481956481934,[2.36656166 2.86847439 1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.36656166 2.86847439 1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
210,1,1,1.0,0.02614311038557431,4.732530117034912,[2.36656166 2.8946175  1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.36656166 2.8946175  1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
211,0,0,0.0,0.023859409017397495,4.7325780391693115,[2.39042107 2.8946175  1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.39042107 2.8946175  1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
212,1,1,1.0,0.025676146158582693,4.732625246047974,[2.39042107 2.92029365 1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.39042107 2.92029365 1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
213,0,0,0.0,0.023784321269930155,4.732672929763794,[2.41420539 2.92029365 1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.41420539 2.92029365 1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
214,1,1,1.0,0.025249120457018128,4.732720136642456,[2.41420539 2.94554277 1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.41420539 2.94554277 1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
215,0,0,0.0,0.02367830998406877,4.73276686668396,[2.4378837  2.94554277 1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.4378837  2.94554277 1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
216,1,1,1.0,0.0248552563098825,4.732836008071899,[2.4378837  2.97039802 1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.4378837  2.97039802 1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
217,0,0,0.0,0.023547452053551333,4.732886075973511,[2.46143115 2.97039802 1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.46143115 2.97039802 1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
218,1,0,0.0,0.072849982078568,4.732954025268555,[2.46143115 2.97039802 1.11442949 0.1393236  4.54460513],0.1,,4.54460513135483,[2.46143115 2.97039802 1.11442949 0.1393236  4.54460513],[0 1 1 0 0]
219,2,1,1.0,0.2100858543955771,4.733004093170166,[2.46143115 2.97039802 1.32451535 0.1393236  4.54460513],0.1,,4.54460513135483,[2.46143115 2.97039802 1.32451535 0.1393236  4.54460513],[0 1 1 0 0]
220,0,0,0.0,0.02119270684819621,4.733057975769043,[2.48262386 2.97039802 1.32451535 0.1393236  4.54460513],0.1,,4.54460513135483,[2.48262386 2.97039802 1.32451535 0.1393236  4.54460513],[0 1 1 0 0]
221,1,1,1.0,0.0263963449800515,4.7331061363220215,[2.48262386 2.99679437 1.32451535 0.1393236  4.54460513],0.1,,4.54460513135483,[2.48262386 2.99679437 1.32451535 0.1393236  4.54460513],[0 1 1 0 0]
222,0,0,0.0,0.021449107211581265,4.733179092407227,[2.50407297 2.99679437 1.32451535 0.1393236  4.54460513],0.1,,4.54460513135483,[2.50407297 2.99679437 1.32451535 0.1393236  4.54460513],[0 1 1 0 0]
223,1,1,1.0,0.025687130131088632,4.733233213424683,[2.50407297 3.0224815  1.32451535 0.1393236  4.54460513],0.1,,4.54460513135483,[2.50407297 3.0224815  1.32451535 0.1393236  4.54460513],[0 1 1 0 0]
224,0,0,0.0,0.021616038202221112,4.733282089233398,[2.52568901 3.0224815  1.32451535 0.1393236  4.54460513],0.1,,4.54460513135483,[2.52568901 3.0224815  1.32451535 0.1393236  4.54460513],[0 1 1 0 0]
225,1,1,1.0,0.025063860556179707,4.7333290576934814,[2.52568901 3.04754536 1.32451535 0.1393236  4.54460513],0.1,,4.54460513135483,[2.52568901 3.04754536 1.32451535 0.1393236  4.54460513],[0 1 1 0 0]
226,0,0,0.0,0.02171018183205513,4.733376979827881,[2.54739919 3.04754536 1.32451535 0.1393236  4.54460513],0.1,,4.54460513135483,[2.54739919 3.04754536 1.32451535 0.1393236  4.54460513],[0 1 1 0 0]
227,1,1,1.0,0.024511390865446715,4.733425140380859,[2.54739919 3.07205675 1.32451535 0.1393236  4.54460513],0.1,,4.54460513135483,[2.54739919 3.07205675 1.32451535 0.1393236  4.54460513],[0 1 1 0 0]
228,0,0,0.0,0.021745188826739793,4.733473062515259,[2.56914438 3.07205675 1.32451535 0.1393236  4.54460513],0.1,,4.54460513135483,[2.56914438 3.07205675 1.32451535 0.1393236  4.54460513],[0 1 1 0 0]
229,1,1,1.0,0.02401731877330864,4.733520030975342,[2.56914438 3.09607407 1.32451535 0.1393236  4.54460513],0.1,,4.54460513135483,[2.56914438 3.09607407 1.32451535 0.1393236  4.54460513],[0 1 1 0 0]
230,0,0,0.0,0.0217322286336636,4.733568906784058,[2.59087661 3.09607407 1.32451535 0.1393236  4.54460513],0.1,,4.54460513135483,[2.59087661 3.09607407 1.32451535 0.1393236  4.54460513],[0 1 1 0 0]
231,1,1,1.0,0.023571487473007482,4.733636140823364,[2.59087661 3.11964556 1.32451535 0.1393236  4.54460513],0.1,,4.54460513135483,[2.59087661 3.11964556 1.32451535 0.1393236  4.54460513],[0 1 1 0 0]
232,0,0,0.0,0.0216804396428679,4.7336859703063965,[2.61255705 3.11964556 1.32451535 0.1393236  4.54460513],0.1,,4.54460513135483,[2.61255705 3.11964556 1.32451535 0.1393236  4.54460513],[0 1 1 0 0]
233,1,1,1.0,0.023165578293564873,4.733734130859375,[2.61255705 3.14281114 1.32451535 0.1393236  4.54460513],0.1,,4.54460513135483,[2.61255705 3.14281114 1.32451535 0.1393236  4.54460513],[0 1 1 0 0]
234,0,0,0.0,0.021597297725001942,4.733783960342407,[2.63415434 3.14281114 1.32451535 0.1393236  4.54460513],0.1,,4.54460513135483,[2.63415434 3.14281114 1.32451535 0.1393236  4.54460513],[0 1 1 0 0]
235,1,1,1.0,0.02279277725945854,4.733837127685547,[2.63415434 3.16560391 1.32451535 0.1393236  4.54460513],0.1,,4.54460513135483,[2.63415434 3.16560391 1.32451535 0.1393236  4.54460513],[0 1 1 0 0]
